keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
JCB,,,,"1241 SALEM PARK CT,MURFREESBORO, TN,37129-3343, USA",,,,,,,
JCB,,,,"14675 VALLEY BLVD,FONTANA, CA,92335-6291, USA",,,,,,,
JCB,,,,"7435 Terrace Dr,null,El Cerrito, CA,94530-3014, USA",,,,,,,
JCB,,,,"461 PIONEER PL,LAS CRUCES, NM,88005-3948, USA",,,,,,,
JCB,,,,"7599 CR 629,BUSHNELL, FL,33513-8533, USA",,,,,,,
VETTA Solutions Inc,VETTA SOLUTIONS INC.,XP7KJNLQRFP3,(blank),"2140 S Dupont HWY,Camden, Delaware,19934-1249, United States","6409 Fayetteville RD,STE 120-173,Durham, North Carolina,27713-6297, United States",,"Jan 9, 2023",Elizabeth Bjornsen,Elizabeth Bjornsen,"Delaware, United States",Delaware 00
Monifa Vaughn-Cooke,VETTA SOLUTIONS INC.,XP7KJNLQRFP3,(blank),"2140 S Dupont HWY,Camden, Delaware,19934-1249, United States","6409 Fayetteville RD,STE 120-173,Durham, North Carolina,27713-6297, United States",,"Jan 9, 2023",Elizabeth Bjornsen,Elizabeth Bjornsen,"Delaware, United States",Delaware 00
"Second Star Robotics, LLC",SECOND STAR ROBOTICS LLC,U1NSNPBC3J14,8SAS7,"2333 Distribution CIR,Silver Spring, Maryland,20910-1261, United States","2333 Distribution CIR,Silver Spring, Maryland,20910-1261, United States",https://www.secondstarrobotics.com/,"Sep 1, 2019","Eric Berkenpas, Partner","Eric Berkenpas, Partner","Virginia, United States",Maryland 08
terraPulse,"TERRAPULSE, INC.",T37JWJDD79T4,7DHX3,"13201 Squires CT,North Potomac, Maryland,20878-3987, United States","13201 Squires Court,North Potomac, Maryland,20878, United States",https://www.terrapulse.com/,"Oct 20, 2014","Saurabh Channan, CEO","Saurabh Channan, CEO","Delaware, United States",Maryland 08
