keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
SiteScan,"SITESCAN SUBSURFACE IMAGING, INC.",VCJCFLVMD3U6,04S92,"12130 Santa Margarita CT,Rancho Cucamonga, California,91730-6138, United States","12130 Santa Margarita Court,Rancho Cucamonga, California,91730, United States",,"Apr 14, 2020",Mike Hulst,Mike Hulst,"California, United States",California 35
Red Ace Bio LLC,RED ACE BIO LLC,E58LVNGXNLK3,(blank),"1819 E Branch RD,State College, Pennsylvania,16801-7036, United States","1819 E Branch RD,State College, Pennsylvania,16801-7036, United States",https://www.redacebio.com/,"Nov 15, 2023","Scott M Leighow, Dr.","Scott M Leighow, Dr.","Pennsylvania, United States",Pennsylvania 15
"BEIT, Inc.",RED ACE BIO LLC,E58LVNGXNLK3,(blank),"1819 E Branch RD,State College, Pennsylvania,16801-7036, United States","1819 E Branch RD,State College, Pennsylvania,16801-7036, United States",https://www.redacebio.com/,"Nov 15, 2023","Scott M Leighow, Dr.","Scott M Leighow, Dr.","Pennsylvania, United States",Pennsylvania 15
Food Waste,WOMEN OF THE SUN,G7W3FKBL6QL8,SNBR0,"Dco -BEIT Jala Street,Bethlehem City,00972, West Bank","Dco -BEIT Jala Street,Beit Jala - Bethlehem City,00972, West Bank",https://womensun.org/,"Feb 22, 2022","Reem Hajajreh, MRS","Reem Hajajreh, MRS","(blank), West Bank",Not Applicable
Food Waste,,,,"PARCEL NO. 28, OF PLOT NO. 1758, BUILDING NO. 2940/35, SHAIMAA ST.,BEIT LAHIA, North Gaza,(blank), XGZ",,,,,,,
Food Waste,UNION NATIONALE DE LA FEMME TUNISIENNE KAIROUAN,D9LBWGFHQKN3,SFUG9,"Rue Beit Elhekma,Kairouan,3100, Tunisia","Rue Beit Elhekma,Kairouan, Kairouan,3100, Tunisia",,"Aug 13, 1962",Badra Jlassi,Badra Jlassi,"(blank), Tunisia",Not Applicable
Food Waste,BEIT ALMUSICA SHEFAAMR (R.A),W8XNSSLJE4M4,4384A,"14 Patriarch Clement Bahouth,Shefaamr,(blank), Israel","Pob 787,Shefaram,2020000, Israel",,"May 31, 1999",Amer Nakhleh,Amer Nakhleh,"(blank), Israel",Not Applicable
Food Waste,,,,"SHUFAT 14,JERSUALEM,(blank), ISR",,,,,,,
