keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
"ACUITYnano, LLC","ACUITYNANO, LLC",CW25TE29MQD3,6WLV3,"10300 Strathmore Hall ST APT 408,Rockville, Maryland,20852-6680, United States","5425 Wisconsin Avenue,Suite 600,Chevy Chase , Maryland,20815, United States",https://www.acuitynano.com/,"May 6, 2013","Roland Probst, Dr.","Roland Probst, Dr.","Maryland, United States",Maryland 08
CDRD,INTERNATIONAL CENTER FOR LIVING AQUATIC RESOURCES MANAGEMENT,YU24LHCA8WL9,Y0325,"WORLDFISH, Jalan Batu Maung,Batu Maung,Bayan Lepas,11960, Malaysia","WORLDFISH, Jalan Batu Maung,Batu Maung,Bayan Lepas,11960, Malaysia",,"Jan 1, 1977",ESSAM YASSIN MOHAMMED,"Su Ching Tan, Grants and Contracts Manager","(blank), Philippines",Not Applicable
"Funnel, Inc.",,,,"8843 Greenbelt Rd,null,Greenbelt, MD,20770-2451, USA",,,,,,,
"Funnel, Inc.",,,,"1055 N 3300 W,LAYTON, UT,84041-7168, USA",,,,,,,
"Funnel, Inc.",,,,"2706 W HOPKINS ST,PASCO, WA,99301-4735, USA",,,,,,,
"Funnel, Inc.",,,,"8800 Tidewater Trl,null,Urbanna, VA,23175, USA",,,,,,,
"Funnel, Inc.",,,,"1400 VETERANS MEMORIAL HWY SE,MABLETON, GA,30126, USA",,,,,,,
