keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Sanchez Engineering Services,MICHAEL SANCHEZ,E29EATQDWF96,8D6K2,"1195 Stoney Creek RD,Bedford, Virginia,24523-5194, United States","1195 Stoney Creek RD,Bedford, Virginia,24523-5194, United States",https://www.sanchezeng.com/,"Jan 2, 2017","Michael D Sanchez, Owner","Michael D Sanchez, Owner","Virginia, United States",Virginia 09
Sanchez Engineering Services,"SANCHEZ ENGINEERING SERVICES, LLC",R31DNDLJLB69,83WU0,"1028 Baldwin Cove WAY,Orlando, Florida,32803-4413, United States","1028 Baldwin Cove WAY,Orlando, Florida,32803-4413, United States",https://www.sesbimcoordination.com/,"Mar 27, 2017","Danny Sanchez, President","Danny Sanchez, President","Florida, United States",Florida 07
Medemos,MICHAEL SANCHEZ,E29EATQDWF96,8D6K2,"1195 Stoney Creek RD,Bedford, Virginia,24523-5194, United States","1195 Stoney Creek RD,Bedford, Virginia,24523-5194, United States",https://www.sanchezeng.com/,"Jan 2, 2017","Michael D Sanchez, Owner","Michael D Sanchez, Owner","Virginia, United States",Virginia 09
Odin Electric,,,,"2120 S ASH ST,UNIT 200,DENVER, CO,80222-4930, USA",,,,,,,
PZA innovation LLC,"BARTER BLACK, LLC",QM76NANPRM73,91F21,"10127 Prince PL APT 201,Upper Marlboro, Maryland,20774-1126, United States","10127 Prince PL,APT 201,Upper Marlboro, Maryland,20774-1126, United States",https://www.ibarterblack.com/,"Jan 1, 2021","Nicole J Murphy, CEO","Nicole J Murphy, CEO","Maryland, United States",Maryland 04
DopaMe,PZA INNOVATION LLC,FNB4LENH6JW7,8RX88,"403 Far Hills CT,Towson, Maryland,21286-7319, United States","403 Far Hills CT,Towson, Maryland,21286, United States",https://pzainnovation.com/,"Oct 16, 2020",Wanliang Shi,Wanliang Shi,"Maryland, United States",Maryland 02
